system	feature	region	relative_time_ms	estimate_tts_minus_bf	SE	CI95_low	CI95_high	wald_z	p_raw	p_bonferroni_within_trajectory	p_BH_global
A11	tilt	Interior_B	15	-0.0777016466533441	0.012205511485235	-0.101624009577295	-0.0537792837293935	-6.36611146917847	1.93880553984186e-10	1.74492498585767e-09	4.39757604614629e-10
A11	tilt	Interior_B	20	-0.0752594430796499	0.0148701689675014	-0.104404438699978	-0.0461144474593221	-5.06110207921167	4.16839952870547e-07	3.75155957583493e-06	8.25374252881906e-07
A12	centroid	Boundary	-20	0.075452648469673	0.0144799403507278	0.0470724868839583	0.103832810055388	5.21083973014299	1.87987799112724e-07	1.69189019201451e-06	3.75975598225448e-07
A12	centroid	Boundary	-15	0.0682168834583748	0.0106235116807937	0.0473951831746786	0.0890385837420711	6.42131203956827	1.35104760901038e-10	1.21594284810934e-09	3.09088589687267e-10
A12	centroid	Boundary	-10	0.0630618813558791	0.0120642217367805	0.0394164412502841	0.0867073214614742	5.22718188804676	1.72113166757184e-07	1.54901850081465e-06	3.45530221141316e-07
A12	centroid	Boundary	-5	0.0616934409482177	0.0104937715977921	0.0411260265545559	0.0822608553418795	5.87905314817394	4.12619883382596e-09	3.71357895044336e-08	8.88977797531609e-09
A12	centroid	Boundary	0	0.0643175045303395	0.0121969143796968	0.0404119916236152	0.0882230174370639	5.27326031224781	1.34021254187753e-07	1.20619128768977e-06	2.71803308875672e-07
A12	centroid	Boundary	5	0.070821318751672	0.0104937715977918	0.0502539043580107	0.0913887331453333	6.74889081505975	1.48979642671335e-11	1.34081678404202e-10	3.52496475963427e-11
A12	centroid	Boundary	10	0.0813172041706389	0.0120642217367802	0.0576717640650444	0.104962644276233	6.7403605425062	1.57994085069936e-11	1.42194676562942e-10	3.72716016708009e-11
A12	centroid	Boundary	15	0.0955989299641919	0.0106235116807939	0.0747772296804954	0.116420630247888	8.99880687635749	2.28183906389261e-19	2.05365515750335e-18	7.05860722099075e-19
A12	centroid	Boundary	20	0.111960985874399	0.0144799403507277	0.0835808242886841	0.140341147460113	7.73214413613051	1.05750110904842e-14	9.51750998143576e-14	2.76550454504438e-14
A12	centroid	Interior_A	-20	0.0959996767184095	0.0144799403507277	0.067619515132695	0.124379838304124	6.6298392391917	3.36052660522167e-11	3.0244739446995e-10	7.85770191515066e-11
A12	centroid	Interior_A	-15	0.101998239996279	0.0106235116807934	0.0811765397125838	0.122819940279975	9.60117925795532	7.90349233430062e-22	7.11314310087056e-21	2.67943556749211e-21
A12	centroid	Interior_A	-10	0.105192560381563	0.0120642217367799	0.0815471202759695	0.128838000487157	8.71938220936917	2.79723819073096e-18	2.51751437165787e-17	8.36016677304931e-18
A12	centroid	Interior_A	-5	0.10367414993034	0.0104937715977919	0.0831067355366789	0.124241564324002	9.87958895085493	5.10418482308507e-23	4.59376634077656e-22	1.7875889578646e-22
A12	centroid	Interior_A	0	0.0991175404933503	0.0121969143796967	0.075212027586626	0.123023053400074	8.12644390275821	4.42067948754102e-16	3.97861153878692e-15	1.21187592848107e-15
A12	centroid	Interior_A	5	0.0935264375774524	0.0104937715977919	0.072959023183791	0.114093851971114	8.91256653586138	4.98646149113523e-19	4.48781534202171e-18	1.52177999441555e-18
A12	centroid	Interior_A	10	0.0866382215193258	0.0120642217367799	0.062992781413732	0.11028366162492	7.18141819751158	6.89919600985955e-13	6.20927640887359e-12	1.71134503208685e-12
A12	centroid	Interior_A	15	0.0779390843639233	0.0106235116807935	0.0571173840802276	0.0987607846476191	7.33647090583348	2.19299457296377e-13	1.97369511566739e-12	5.55232702390508e-13
A12	centroid	Interior_A	20	0.0681767901594734	0.0144799403507275	0.0397966285737593	0.0965569517451876	4.70836125758268	2.49716246210781e-06	2.24744621589703e-05	4.70995055130655e-06
A12	centroid	Interior_B	-20	0.10003336937827	0.0144799403507276	0.0716532077925561	0.128413530963985	6.90841032181766	4.90114656668636e-12	4.41103191001773e-11	1.17716360136425e-11
A12	centroid	Interior_B	-15	0.105315842772303	0.0106235116807934	0.0844941424886077	0.126137543055999	9.91346796960816	3.63794637587208e-23	3.27415173828487e-22	1.2854077194748e-22
A12	centroid	Interior_B	-10	0.110468387633731	0.0120642217367799	0.086822947528137	0.134113827739325	9.1566940697839	5.35115113352961e-20	4.81603602017665e-19	1.68481788164596e-19
A12	centroid	Interior_B	-5	0.11484159434105	0.010493771597792	0.0942741799473888	0.135409008734712	10.943786347057	7.11643952113675e-28	6.40479556902308e-27	2.84299970819282e-27
A12	centroid	Interior_B	0	0.115708128917168	0.0121969143796967	0.0918026160104439	0.139613641823892	9.48667222832843	2.38527447980644e-21	2.14674703182579e-20	7.91771695802137e-21
A12	centroid	Interior_B	5	0.111087534847969	0.0104937715977918	0.0905201204543078	0.13165494924163	10.5860446658992	3.4590051431478e-26	3.11310462883302e-25	1.33490732466141e-25
A12	centroid	Interior_B	10	0.104064789826843	0.0120642217367799	0.0804193497212495	0.127710229932437	8.62590162029131	6.35896670747585e-18	5.72307003672826e-17	1.87583619014594e-17
A12	centroid	Interior_B	15	0.0981035752837339	0.0106235116807935	0.0772818750000381	0.11892527556743	9.23457122573675	2.5932253454285e-20	2.33390281088565e-19	8.32975413986124e-20
A12	centroid	Interior_B	20	0.093116953387294	0.0144799403507275	0.0647367918015798	0.121497114973008	6.43075531610291	1.26971411711834e-10	1.14274270540651e-09	2.91282660624648e-10
A12	cpps	Boundary	-20	-0.0324561209295167	0.040853571089295	-0.112527648904382	0.0476154070453482	-0.794450033721075	0.426933486371509	1	0.472061365320375
A12	cpps	Boundary	-15	-0.0160007570851978	0.035179047563543	-0.0849504233201636	0.052948909149768	-0.454837700091114	0.649226005658792	1	0.68407511530648
A12	cpps	Boundary	-10	0.00033099295932244	0.0371919094760611	-0.0725638101300313	0.0732257960486762	0.00889959574502315	0.992899243691085	1	0.994149746516892
A12	cpps	Boundary	-5	0.0155015006982733	0.0350050737231794	-0.0531071830753278	0.0841101844718744	0.442835824910965	0.657884488688916	1	0.691822974216519
A12	cpps	Boundary	0	0.0248170788019962	0.0373842931937004	-0.0484547894451425	0.0980889470491348	0.663837047109883	0.506794611557816	1	0.550412180585333
A12	cpps	Boundary	5	0.0248821641429269	0.0350050737231794	-0.0437265196306742	0.093490847916528	0.710815933132876	0.477198305848008	1	0.521365286157167
A12	cpps	Boundary	10	0.0211497492257672	0.0371919094760611	-0.0517450538635864	0.0940445523151209	0.568665323284369	0.569583284898939	1	0.611917177695481
A12	cpps	Boundary	15	0.0196851409649342	0.0351790475635428	-0.0492645252700313	0.0886348071998997	0.559570037516723	0.575772746787315	1	0.617315352253426
A12	cpps	Boundary	20	0.0201543482814401	0.0408535710892962	-0.0599171796934271	0.100225876256307	0.493331372118915	0.621778464856203	1	0.659524855984899
A12	cpps	Interior_A	-20	-0.0306350434625935	0.0408535710892969	-0.110706571437462	0.0494364845122751	-0.749874310758099	0.453330407792739	1	0.499511675946261
A12	cpps	Interior_A	-15	-0.0358553374452807	0.0351790475635421	-0.104805003680245	0.0330943287896832	-1.01922422375186	0.308096528986144	1	0.348664399350867
A12	cpps	Interior_A	-10	-0.0472091725043791	0.0371919094760599	-0.12010397559373	0.0256856305849721	-1.26933984217098	0.204319882023897	1	0.240109839185511
A12	cpps	Interior_A	-5	-0.0658878807967819	0.0350050737231794	-0.134496564570383	0.00272080297681915	-1.88223802405972	0.059803705067028	0.538233345603252	0.0764372114602689
A12	cpps	Interior_A	0	-0.0733139588013112	0.0373842931937017	-0.146585827048452	-4.20905541699268e-05	-1.96108987326428	0.0498685398376336	0.448816858538703	0.0643595603424006
A12	cpps	Interior_A	5	-0.0554204973939783	0.0350050737231797	-0.12402918116758	0.0131881863796233	-1.58321327451683	0.113372861864458	1	0.138889192422236
A12	cpps	Interior_A	10	-0.0359518007176249	0.0371919094760601	-0.108846603806977	0.0369430023717268	-0.966656491266375	0.333715784148528	1	0.374458783906958
A12	cpps	Interior_A	15	-0.0399369689726641	0.0351790475635417	-0.108886635207627	0.0290126972622992	-1.13524872725813	0.256271118397651	1	0.2944155189684
A12	cpps	Interior_A	20	-0.0597330733229675	0.0408535710892959	-0.139804601297834	0.0203384546518992	-1.46212611848315	0.143706652660636	1	0.173495503212157
A12	cpps	Interior_B	-20	0.0300539492382836	0.0408535710892981	-0.0500175787365875	0.110125477213155	0.735650481388553	0.461943432534677	1	0.507244515007
A12	cpps	Interior_B	-15	0.0241658474628173	0.035179047563542	-0.0447838187721466	0.0931155136977811	0.686938650603539	0.492121389394708	1	0.536307751293753
A12	cpps	Interior_B	-10	0.0197853900849536	0.0371919094760591	-0.0531094130043962	0.0926801931743035	0.531981023929135	0.594739138387829	1	0.63465451680312
A12	cpps	Interior_B	-5	0.0178610807619826	0.0350050737231791	-0.0507476030116178	0.0864697645355831	0.510242626632598	0.60988149203506	1	0.648202922684321
A12	cpps	Interior_B	0	0.0171048601899424	0.0373842931937021	-0.0561670080571995	0.0903767284370843	0.457541355705609	0.647281984185225	1	0.682479015155509
A12	cpps	Interior_B	5	0.0163764710884488	0.0350050737231799	-0.0522322126851532	0.0849851548620507	0.467831355475891	0.639905195726541	1	0.676945616237658
A12	cpps	Interior_B	10	0.0173634272326801	0.0371919094760598	-0.0555313758566711	0.0902582303220313	0.466860332725235	0.640599807052425	1	0.677229849211008
A12	cpps	Interior_B	15	0.0217186255897944	0.0351790475635414	-0.0472310406451681	0.090668291824757	0.617373894235359	0.536988137027183	1	0.578462830537412
A12	cpps	Interior_B	20	0.0281287248393057	0.0408535710892957	-0.0519428031355606	0.108200252814172	0.688525484781328	0.491121927408093	1	0.535585641000595
A12	energy	Boundary	-20	-0.0652074330668334	0.0147107887237282	-0.0940400491495186	-0.0363748169841481	-4.43262657709542	9.30920173923522e-06	8.3782815653117e-05	1.70133686958437e-05
A12	energy	Boundary	-15	-0.0655424129534255	0.0121147704813824	-0.0892869267779039	-0.0417978991289472	-5.41012419955866	6.29810545061257e-08	5.66829490555131e-07	1.29714866146036e-07
A12	energy	Boundary	-10	-0.0626071565023649	0.0130491580040891	-0.0881830362189521	-0.0370312767857776	-4.79779281412227	1.60423589552855e-06	1.4438123059757e-05	3.04747320655962e-06
A12	energy	Boundary	-5	-0.0546954181400159	0.0120331554490728	-0.0782799694405706	-0.0311108668394613	-4.54539280004317	5.48328993606671e-06	4.93496094246004e-05	1.01613414899138e-05
A12	energy	Boundary	0	-0.0463569153488126	0.0131375909654256	-0.0721061204846655	-0.0206077102129596	-3.52857045639576	0.000417810708524861	0.00376029637672375	0.000683455788636346
A12	energy	Boundary	5	-0.0422293771155373	0.0120331554490723	-0.0658139284160909	-0.0186448258149837	-3.50941839771487	0.000449087840310492	0.00404179056279443	0.000731608264440249
A12	energy	Boundary	10	-0.0410466153882979	0.0130491580040888	-0.0666224951048844	-0.0154707356717113	-3.14553746497947	0.00165781960152604	0.0149203764137343	0.00254679532988058
A12	energy	Boundary	15	-0.0405066066412539	0.0121147704813841	-0.0642511204657356	-0.0167620928167721	-3.34357194001303	0.000827072468146013	0.00744365221331412	0.0013163615859381
A12	energy	Boundary	20	-0.0400679024914473	0.0147107887237336	-0.0689005185741432	-0.0112352864087514	-2.72370864974791	0.00645534254645106	0.0580980829180596	0.00930552552026944
A12	energy	Interior_A	-20	-0.0268826222996993	0.0147107887237337	-0.0557152383823953	0.00194999378299665	-1.82740863216451	0.0676383524203271	0.608745171782944	0.085556865830008
A12	energy	Interior_A	-15	-0.027715227514822	0.0121147704813834	-0.0514597413393023	-0.00397071369034161	-2.28772204619243	0.0221537129939712	0.199383416945741	0.0299018706794688
A12	energy	Interior_A	-10	-0.0316134022014426	0.013049158004088	-0.0571892819180277	-0.00603752248485752	-2.42263923783732	0.015408219756049	0.138673977804441	0.0212296961976759
A12	energy	Interior_A	-5	-0.040431981264144	0.0120331554490722	-0.0640165325646974	-0.0168474299635906	-3.36004811333684	0.000779288998572166	0.0070136009871495	0.00124906200375982
A12	energy	Interior_A	0	-0.0511828613398477	0.0131375909654256	-0.0769320664757007	-0.0254336562039947	-3.89590918719774	9.78310427181482e-05	0.000880479384463334	0.000167259524647157
A12	energy	Interior_A	5	-0.0602437732841353	0.0120331554490722	-0.0838283245846887	-0.0366592219835819	-5.00648176108955	5.54339116792401e-07	4.98905205113161e-06	1.08279999471734e-06
A12	energy	Interior_A	10	-0.0662987230948887	0.013049158004088	-0.0918746028114738	-0.0407228433783036	-5.08068973294052	3.76066913325676e-07	3.38460221993109e-06	7.45569067565867e-07
A12	energy	Interior_A	15	-0.0690436387041622	0.0121147704813833	-0.0927881525286424	-0.0452991248796819	-5.69912891129559	1.20421143613141e-08	1.08379029251827e-07	2.55292824459859e-08
A12	energy	Interior_A	20	-0.0699158606383972	0.0147107887237335	-0.0987484767210928	-0.0410832445557015	-4.75269286721514	2.00725143100225e-06	1.80652628790203e-05	3.79944020868283e-06
A12	energy	Interior_B	-20	-0.0342955114989144	0.014710788723733	-0.063128127581609	-0.00546289541621975	-2.3313169771506	0.0197366516693292	0.177629865023963	0.0267758328961036
A12	energy	Interior_B	-15	-0.0307127820204927	0.0121147704813834	-0.0544572958449731	-0.00696826819601234	-2.53515178580467	0.0112398612400804	0.101158751160723	0.0157735034172355
A12	energy	Interior_B	-10	-0.0289350250459085	0.0130491580040884	-0.0545109047624942	-0.00335914532932267	-2.21738636598951	0.0265967005863736	0.239370305277363	0.0356566222026426
A12	energy	Interior_B	-5	-0.0299910118607209	0.0120331554490723	-0.0535755631612746	-0.00640646056016725	-2.4923646991557	0.0126895666951481	0.114206100256333	0.0177765736081811
A12	energy	Interior_B	0	-0.0318047088773777	0.0131375909654255	-0.0575539140132304	-0.00605550374152504	-2.42089352310321	0.015482411465009	0.139341703185081	0.0213134495492332
A12	energy	Interior_B	5	-0.0319993354473589	0.0120331554490721	-0.0555838867479121	-0.00841478414680572	-2.65926386331413	0.00783116045009198	0.0704804440508278	0.011167305036454
A12	energy	Interior_B	10	-0.0300999275513854	0.0130491580040882	-0.0556758072679708	-0.00452404783480006	-2.30665668558503	0.0210739667404364	0.189665700663928	0.0285414029959914
A12	energy	Interior_B	15	-0.0262813556651436	0.0121147704813835	-0.0500258694896242	-0.00253684184066291	-2.1693647193341	0.0300550052747973	0.270495047473176	0.0400229969739764
A12	energy	Interior_B	20	-0.02141601161494	0.0147107887237336	-0.0502486276976358	0.0074166044677558	-1.4558030855537	0.145447062559218	1	0.175330424161605
A12	flatness	Boundary	-20	0.0688291449869405	0.0159518839427124	0.0375640269736613	0.10009426300022	4.31479725116637	1.59749449667943e-05	0.000143774504701148	2.89295700423723e-05
A12	flatness	Boundary	-15	0.0788003016038719	0.0116099461843943	0.0560452252200108	0.101555377987733	6.78730980767099	1.14243714121314e-11	1.02819342709182e-10	2.70711632567644e-11
A12	flatness	Boundary	-10	0.0776938683765627	0.0132361762044672	0.0517514397227808	0.103636297030345	5.86981218566287	4.36289094309986e-09	3.92660184878988e-08	9.38700487081026e-09
A12	flatness	Boundary	-5	0.0601790087871146	0.011463162086121	0.0377116239493725	0.0826463936248568	5.24977386998447	1.52286035445758e-07	1.37057431901182e-06	3.07668102107695e-07
A12	flatness	Boundary	0	0.0439118996229976	0.0133856595725565	0.017676488951473	0.0701473102945222	3.28051818328224	0.001036165855174	0.00932549269656598	0.00162957834789976
A12	flatness	Boundary	5	0.0467879919533208	0.0114631620861207	0.0243206071155792	0.0692553767910623	4.08159560179041	4.47275724066863e-05	0.000402548151660177	7.83225111526776e-05
A12	flatness	Boundary	10	0.0646728206683822	0.0132361762044673	0.0387303920146002	0.0906152493221641	4.88606525550443	1.02871115089357e-06	9.25840035804216e-06	1.98501302174852e-06
A12	flatness	Boundary	15	0.0890841996203166	0.0116099461843942	0.0663291232364558	0.111839276004177	7.6730932431075	1.67897344948989e-14	1.5110761045409e-13	4.35492297665403e-14
A12	flatness	Boundary	20	0.116178974687418	0.0159518839427126	0.0849138566741382	0.147444092700697	7.28308801045988	3.26264222053364e-13	2.93637799848028e-12	8.19526244968167e-13
A12	flatness	Interior_A	-20	0.0881579171053476	0.0159518839427121	0.0568927990920691	0.119423035118626	5.52648937404187	3.26702037029905e-08	2.94031833326914e-07	6.81701100889171e-08
A12	flatness	Interior_A	-15	0.100484774721025	0.011609946184394	0.0777296983371647	0.123239851104885	8.6550594744441	4.92654700670849e-18	4.43389230603764e-17	1.46141972773629e-17
A12	flatness	Interior_A	-10	0.110456202887463	0.0132361762044672	0.0845137742336809	0.136398631541244	8.34502360660506	7.11996611419858e-17	6.40796950277872e-16	2.00367187992491e-16
A12	flatness	Interior_A	-5	0.115602487880013	0.0114631620861209	0.0931351030422706	0.138069872717755	10.0846945207186	6.45656996204176e-24	5.81091296583759e-23	2.35998764129802e-23
A12	flatness	Interior_A	0	0.112996778872397	0.0133856595725568	0.0867613682008715	0.139232189543922	8.44162951103744	3.12943923074973e-17	2.81649530767476e-16	8.94929564189221e-17
A12	flatness	Interior_A	5	0.101627903707394	0.0114631620861209	0.0791605188696525	0.124095288545136	8.86560819291225	7.60875910591446e-19	6.84788319532302e-18	2.30876469053511e-18
A12	flatness	Interior_A	10	0.088604542005649	0.0132361762044672	0.0626621133518672	0.114546970659431	6.69411925596344	2.16974422698447e-11	1.95276980428602e-10	5.09585424062823e-11
A12	flatness	Interior_A	15	0.0809185495690537	0.0116099461843941	0.058163473185193	0.103673625952914	6.96976095184861	3.17479973306794e-12	2.85731975976114e-11	7.6716285343131e-12
A12	flatness	Interior_A	20	0.076974635146641	0.0159518839427125	0.0457095171333617	0.10823975315992	4.82542597620929	1.39704347051078e-06	1.25733912345971e-05	2.66342819917524e-06
A12	flatness	Interior_B	-20	0.0946482819348386	0.0159518839427121	0.0633831639215601	0.125913399948117	5.93336074126093	2.96795746870781e-09	2.67116172183703e-08	6.43799778341804e-09
A12	flatness	Interior_B	-15	0.102139520919494	0.011609946184394	0.0793844445356335	0.124894597303354	8.79758780077632	1.39788422549274e-18	1.25809580294346e-17	4.20953772449517e-18
A12	flatness	Interior_B	-10	0.112510297079077	0.0132361762044673	0.0865678684252954	0.138452725732859	8.50021149167723	1.89245588562148e-17	1.70321029705933e-16	5.44907136341268e-17
A12	flatness	Interior_B	-5	0.126088491776169	0.011463162086121	0.103621106938427	0.148555876613911	10.9994511836163	3.8446463442993e-28	3.46018170986937e-27	1.55151971762332e-27
A12	flatness	Interior_B	0	0.132995363123953	0.0133856595725568	0.106759952452428	0.159230773795478	9.93566005493069	2.91240659635612e-23	2.62116593672051e-22	1.0324587753967e-22
A12	flatness	Interior_B	5	0.125198943229186	0.0114631620861209	0.102731558391444	0.147666328066928	10.9218505582131	9.06301366126063e-28	8.15671229513457e-27	3.61157687253243e-27
A12	flatness	Interior_B	10	0.112260983422303	0.0132361762044672	0.0863185547685215	0.138203412076085	8.48137571517181	2.22546704720688e-17	2.00292034248619e-16	6.38717076725441e-17
A12	flatness	Interior_B	15	0.105080081214912	0.0116099461843942	0.0823250048310517	0.127835157598773	9.05086720868344	1.41837350618081e-19	1.27653615556273e-18	4.43067558905205e-19
A12	flatness	Interior_B	20	0.10230849961964	0.0159518839427126	0.0710433816063609	0.13357361763292	6.41356845292113	1.42152241516285e-10	1.27937017364656e-09	3.24278427562256e-10
A12	flux	Boundary	-15	-0.103269902665928	0.0177655166459036	-0.138089675458645	-0.0684501298732098	-5.81294114459316	6.13846480585274e-09	4.9107718446822e-08	1.31716046441375e-08
A12	flux	Boundary	-10	-0.0870589604867171	0.0156019528419872	-0.117638226145504	-0.0564796948279299	-5.5800040782349	2.40512945318618e-08	1.92410356254894e-07	5.03841347900662e-08
A12	flux	Boundary	-5	-0.0730783925610532	0.016022653764595	-0.104482216876414	-0.0416745682456918	-4.56094187858776	5.09246765364038e-06	4.0739741229123e-05	9.48129223570046e-06
A12	flux	Boundary	0	-0.0622643204243018	0.015833416884937	-0.0932972472709867	-0.0312313935776169	-3.93246264383631	8.40800489603905e-05	0.000672640391683124	0.00014531225852937
A12	flux	Boundary	5	-0.053075292803778	0.0158334168849367	-0.0841082196504624	-0.0220423659570936	-3.35210606715419	0.000801992862555507	0.00641594290044406	0.00128286584654251
A12	flux	Boundary	10	-0.0445104038281816	0.0160226537645948	-0.0759142281435425	-0.0131065795128208	-2.77796702607006	0.00547001688814519	0.0437601351051615	0.00796458502944217
A12	flux	Boundary	15	-0.036390797803901	0.0156019528419873	-0.0669700634626885	-0.00581153214511357	-2.33245146761165	0.0196769532365672	0.157415625892538	0.0267176393220682
A12	flux	Boundary	20	-0.028510180393393	0.0177655166459047	-0.063329953186113	0.00630959239932709	-1.60480446258033	0.108536843592137	0.868294748737098	0.133570883368033
A12	flux	Interior_A	-15	-0.0679566200227748	0.0177655166459039	-0.102776392815493	-0.0331368472300563	-3.82519807204386	0.000130666987412869	0.00104533589930295	0.000221493081009021
A12	flux	Interior_A	-10	-0.0690356461422122	0.0156019528419876	-0.0996149118010001	-0.0384563804834242	-4.42480802508422	9.65280838135167e-06	7.72224670508133e-05	1.76210853344996e-05
A12	flux	Interior_A	-5	-0.0735239407569492	0.016022653764595	-0.10492776507231	-0.0421201164415878	-4.58874926945084	4.45909622621195e-06	3.56727698096956e-05	8.3215528165223e-06
A12	flux	Interior_A	0	-0.0815897123623071	0.0158334168849365	-0.112622639208991	-0.0505567855156233	-5.15300727286033	2.56342019335254e-07	2.05073615468203e-06	5.10117410191557e-07
A12	flux	Interior_A	5	-0.0873135132996645	0.0158334168849363	-0.118346440146348	-0.0562805864529809	-5.5145085823347	3.49755840668604e-08	2.79804672534883e-07	7.25994499560158e-08
A12	flux	Interior_A	10	-0.0888128678398208	0.0160226537645949	-0.120216692155182	-0.0574090435244598	-5.542956188448	2.97407295015238e-08	2.3792583601219e-07	6.21389749111995e-08
A12	flux	Interior_A	15	-0.0887717184818344	0.0156019528419875	-0.119350984140622	-0.0581924528230465	-5.68978251510506	1.27201275692416e-08	1.01761020553933e-07	2.69307627631081e-08
A12	flux	Interior_A	20	-0.088394495282926	0.0177655166459044	-0.123214268075645	-0.0535747224902065	-4.97562198976656	6.50384592293051e-07	5.20307673834441e-06	1.26574235219823e-06
A12	flux	Interior_B	-15	-0.0549769128249378	0.0177655166459046	-0.0897966856176576	-0.0201571400322179	-3.09458564705526	0.00197088022143153	0.0157670417714523	0.00299426802298071
A12	flux	Interior_B	-10	-0.049240603365564	0.0156019528419875	-0.0798198690243518	-0.0186613377067762	-3.15605385199276	0.00159919331729519	0.0127935465383615	0.00246148826185803
A12	flux	Interior_B	-5	-0.0495815044482324	0.0160226537645948	-0.0809853287635933	-0.0181776801328714	-3.0944627011658	0.00197169724532126	0.0157735779625701	0.00299426802298071
A12	flux	Interior_B	0	-0.0571959324001363	0.0158334168849365	-0.0882288592468202	-0.0261630055534524	-3.61235561570737	0.000303428060454426	0.00242742448363541	0.000499948824997449
A12	flux	Interior_B	5	-0.0640651914322855	0.0158334168849365	-0.0950981182789693	-0.0330322645856016	-4.04620126520104	5.2055481329376e-05	0.000416443850635008	9.08542429349153e-05
A12	flux	Interior_B	10	-0.0671629028475569	0.0160226537645948	-0.0985667271629178	-0.0357590785321959	-4.19174650056824	2.76815203179666e-05	0.000221452162543732	4.91772260397395e-05
A12	flux	Interior_B	15	-0.069306174049261	0.0156019528419874	-0.0998854397080487	-0.0387269083904733	-4.44214738700829	8.90655157675248e-06	7.12524126140198e-05	1.62962221024585e-05
A12	flux	Interior_B	20	-0.0715054231768564	0.0177655166459044	-0.106325195969576	-0.036685650384137	-4.02495602025406	5.69859645146234e-05	0.000455887716116988	9.91331330177804e-05
A12	tilt	Boundary	-20	0.0378749520479716	0.0147397185712388	0.00898563450608746	0.0667642695898558	2.56958447781195	0.0101820562895465	0.0916385066059189	0.0143906395558925
A12	tilt	Boundary	-15	0.0332600351706102	0.0119882744896621	0.00976344893409225	0.0567566214071281	2.77438051650315	0.00553069460822706	0.0497762514740436	0.00804556672194056
A12	tilt	Boundary	-10	0.0316283065486554	0.0129826300688818	0.00618281918904042	0.0570737939082704	2.43620178506555	0.0148424022496012	0.133581620246411	0.0205390944968372
A12	tilt	Boundary	-5	0.034824955439183	0.0119011551192418	0.0114991200310446	0.0581507908473214	2.9261828024473	0.00343149237689047	0.0308834313920142	0.00507541663186591
A12	tilt	Boundary	0	0.0401431751059451	0.0130764741287359	0.014513756768853	0.0657725934430372	3.06987760697125	0.00214146508850063	0.0192731857965057	0.00323662499117491
A12	tilt	Boundary	5	0.044481725711226	0.0119011551192413	0.0211558903030885	0.0678075611193634	3.73759733954813	0.000185787171465144	0.00167208454318629	0.000310949055399556
A12	tilt	Boundary	10	0.0477136310047618	0.0129826300688814	0.0222681436451475	0.073159118364376	3.6751899077159	0.000237672557788439	0.00213905302009596	0.000394879171247251
A12	tilt	Boundary	15	0.0503935536641473	0.0119882744896622	0.0268969674276291	0.0738901399006656	4.20357022252059	2.62737589987353e-05	0.000236463830988617	4.67284975480862e-05
A12	tilt	Boundary	20	0.05282844849096	0.0147397185712416	0.0239391309490702	0.0817177660328498	3.58408800246923	0.000338258033004674	0.00304432229704207	0.000555036400905503
A12	tilt	Interior_A	-20	0.0391984310818556	0.0147397185712417	0.0103091135399657	0.0680877486237455	2.65937445768705	0.00782858998034846	0.0704573098231361	0.011167305036454
A12	tilt	Interior_A	-15	0.0400563085075781	0.0119882744896618	0.0165597222710606	0.0635528947440955	3.34129057039201	0.000833899013615919	0.00750509112254327	0.00132457485679252
A12	tilt	Interior_A	-10	0.0409020039980568	0.0129826300688809	0.0154565166384435	0.0663474913576701	3.15051755931166	0.00162981459332967	0.014668331339967	0.00250619458742183
A12	tilt	Interior_A	-5	0.0414980153179156	0.0119011551192413	0.0181721799097781	0.0648238507260531	3.48688970962349	0.000488672837099503	0.00439805553389553	0.000794468109394898
